,acc_x,acc_y,acc_z,ori_x,ori_y,ori_z,mag_x,mag_y,mag_z,labelCycling,labelBoxJump,labelSquats,labelSideLunges,labelLunges,labelSkipping
2019-06-18 23:37:09.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:10.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:10.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:10.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:10.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:11.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:11.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:11.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:11.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:12.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:12.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:12.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:12.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:13.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:13.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:13.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:13.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:14.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:14.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:14.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:14.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:15.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:15.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:15.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:15.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:16.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:16.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:16.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:16.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:17.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:17.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:17.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:17.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:18.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:18.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:18.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:18.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:19.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:19.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:19.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:19.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:20.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:20.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:20.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:20.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:21.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:21.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:21.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:21.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:22.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:22.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:22.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:22.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:23.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:23.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:23.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:23.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:24.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:24.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:24.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:24.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:25.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:25.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:25.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:25.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:26.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:26.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:26.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:26.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:27.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:27.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:27.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:27.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:28.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:28.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:28.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:28.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:29.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:29.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:29.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:29.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:30.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:30.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:30.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:30.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:31.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:31.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:31.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:31.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:32.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:32.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:32.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:32.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:33.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:33.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:33.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:33.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:34.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:34.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:34.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:34.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:35.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:35.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:35.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:35.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:36.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:36.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:36.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:36.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:37.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:37.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:37.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:37.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:38.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:38.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:38.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:38.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:39.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:39.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:39.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:39.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:40.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:40.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:40.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:40.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:41.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:41.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:41.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:41.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:42.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:42.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:42.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:42.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:43.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:43.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:43.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:43.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:44.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:44.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:44.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:44.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:45.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:45.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:45.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:45.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:46.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:46.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:46.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:46.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:47.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:47.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:47.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:47.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:48.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:48.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:48.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:48.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:49.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:49.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:49.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:49.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:50.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:50.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:50.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:50.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:51.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:51.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:51.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:51.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:52.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:52.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:52.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:52.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:53.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:53.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:53.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:53.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:54.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:54.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:54.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:54.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:55.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:55.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:55.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:55.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:56.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:56.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:56.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:56.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:57.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:57.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:57.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:57.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:58.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:58.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:58.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:58.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:59.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:59.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:59.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:37:59.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:00.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:00.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:00.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:00.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:01.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:01.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:01.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:01.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:02.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:02.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:02.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:02.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:03.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:03.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:03.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:03.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:04.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:04.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:04.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:04.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:05.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:05.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:05.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:05.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:06.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:06.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:06.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:06.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:07.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:07.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:07.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:07.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:08.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:08.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:08.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:08.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:09.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:09.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:09.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:09.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:10.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:10.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:10.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:10.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:11.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:11.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:11.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:11.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:12.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:12.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:12.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:12.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:13.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:13.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:13.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:13.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:14.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:14.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:14.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:14.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:15.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:15.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:15.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:15.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:16.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:16.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:16.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:16.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:17.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:17.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:17.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:17.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:18.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:18.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:18.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:18.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:19.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:19.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:19.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:19.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:20.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:20.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:20.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:20.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:21.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:21.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:21.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:21.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:22.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:22.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:22.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:22.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:23.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:23.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:23.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:23.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:24.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:24.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:24.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:24.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:25.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:25.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:25.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:25.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:26.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:26.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:26.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:26.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:27.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:27.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:27.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:27.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:28.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:28.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:28.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:28.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:29.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:29.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:29.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:29.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:30.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:30.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:30.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:30.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:31.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:31.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:31.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:31.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:32.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:32.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:32.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:32.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:33.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:33.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:33.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:33.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:34.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:34.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:34.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:34.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:35.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:35.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:35.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:35.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:36.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:36.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:36.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:36.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:37.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:37.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:37.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:37.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:38.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:38.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:38.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:38.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:39.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:39.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:39.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:39.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:40.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:40.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:40.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:40.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:41.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:41.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:41.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:41.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:42.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:42.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:42.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:42.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:43.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:43.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:43.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:43.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:44.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:44.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:44.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:44.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:45.067,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:45.317,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:45.567,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:45.817,,,,,,,,,,1,0,0,0,0,0
2019-06-18 23:38:46.067,,,,,,,,,,1,0,0,0,0,0
